,predicted_data,actual_data
2754,1.0,1
2755,1.0,1
2756,1.0,1
2757,1.0,1
2758,1.0,1
2759,1.0,1
2760,1.0,1
2761,1.0,1
2762,1.0,1
2763,1.0,1
2764,1.0,1
2765,1.0,1
2766,1.0,1
2767,1.0,1
2768,1.0,1
2769,1.0,1
2770,1.0,1
2771,1.0,1
2772,1.0,1
2773,1.0,1
2774,1.0,1
2775,1.0,1
2776,1.0,1
2777,1.0,1
2778,1.0,1
2779,1.0,1
2780,1.0,1
2781,1.0,1
2782,1.0,1
2783,1.0,1
2784,1.0,1
2785,1.0,1
2786,1.0,1
2787,1.0,1
2788,1.0,1
2789,1.0,1
2790,1.0,1
2791,1.0,1
2792,1.0,1
2793,1.0,1
2794,1.0,1
2795,1.0,1
2796,1.0,1
2797,1.0,1
2798,1.0,1
2799,1.0,1
2800,1.0,1
2801,1.0,1
2802,1.0,1
2803,1.0,1
2804,1.0,1
2805,1.0,1
2806,1.0,1
2807,1.0,1
2808,1.0,1
2809,1.0,1
2810,1.0,1
2811,1.0,1
2812,1.0,1
2813,1.0,1
2814,1.0,1
2815,1.0,1
2816,1.0,1
2817,1.0,1
2818,1.0,1
2819,1.0,1
2820,1.0,1
2821,1.0,1
2822,1.0,1
2823,1.0,1
2824,1.0,1
2825,1.0,1
2826,1.0,1
2827,1.0,1
2828,1.0,1
2829,1.0,1
2830,1.0,1
2831,1.0,1
2832,1.0,1
2833,1.0,1
2834,1.0,1
2835,1.0,1
2836,1.0,1
2837,1.0,1
2838,1.0,1
2839,1.0,1
2840,1.0,1
2841,1.0,1
2842,1.0,1
2843,1.0,1
2844,1.0,1
2845,1.0,1
2846,1.0,1
2847,1.0,1
2848,1.0,1
2849,1.0,1
2850,1.0,1
2851,1.0,1
2852,1.0,1
2853,1.0,1
2854,1.0,1
2855,1.0,1
2856,1.0,1
2857,1.0,1
2858,1.0,1
2859,1.0,1
2860,1.0,1
2861,1.0,1
2862,1.0,1
2863,1.0,1
2864,1.0,1
2865,1.0,1
2866,1.0,1
2867,1.0,1
2868,1.0,1
2869,1.0,1
2870,1.0,1
2871,1.0,1
2872,1.0,1
2873,1.0,1
2874,1.0,1
2875,1.0,1
2876,1.0,1
2877,1.0,1
2878,1.0,1
2879,1.0,1
2880,1.0,1
2881,1.0,1
2882,1.0,1
2883,1.0,1
2884,1.0,1
2885,1.0,1
2886,1.0,1
2887,1.0,1
2888,1.0,1
2889,1.0,1
2890,1.0,1
2891,1.0,1
2892,1.0,1
2893,1.0,1
2894,0.15965055,1
2895,0.15965055,1
2896,0.15965055,1
2897,0.15965055,1
2898,0.15965055,1
2899,0.15965055,1
2900,0.15965055,1
2901,0.15965055,1
2902,0.15965055,1
2903,0.15965055,1
2904,0.15965055,1
2905,0.15965055,1
2906,0.15965055,1
2907,0.15965055,1
2908,0.15965055,1
2909,0.15965055,1
2910,0.15965055,1
2911,0.15965055,1
2912,0.15965055,1
2913,0.15965055,1
2914,0.15965055,1
2915,0.15965055,1
2916,0.15965055,1
2917,0.15965055,1
2918,0.15965055,1
2919,0.15965055,1
2920,0.15965055,1
2921,0.15965055,1
2922,1.0,1
2923,1.0,1
2924,1.0,1
2925,1.0,1
2926,1.0,1
2927,1.0,1
2928,1.0,1
2929,1.0,1
2930,1.0,1
2931,1.0,1
2932,1.0,1
2933,1.0,1
2934,1.0,1
2935,1.0,1
2936,1.0,1
2937,1.0,1
2938,1.0,1
2939,1.0,1
2940,1.0,1
2941,1.0,1
2942,1.0,1
2943,1.0,1
2944,1.0,1
2945,1.0,1
2946,1.0,1
2947,1.0,1
2948,1.0,1
2949,1.0,1
2950,1.0,1
2951,1.0,1
2952,1.0,1
2953,1.0,1
2954,1.0,1
2955,1.0,1
2956,1.0,1
2957,1.0,1
2958,1.0,1
2959,1.0,1
2960,1.0,1
2961,1.0,1
2962,1.0,1
2963,1.0,1
2964,1.0,1
2965,1.0,1
2966,1.0,1
2967,1.0,1
2968,1.0,1
2969,1.0,1
2970,1.0,1
2971,1.0,1
2972,1.0,1
2973,1.0,1
2974,1.0,1
2975,1.0,1
2976,1.0,1
2977,1.0,1
2978,1.0,1
2979,1.0,1
2980,1.0,1
2981,1.0,1
2982,1.0,1
2983,1.0,1
2984,1.0,1
2985,1.0,1
2986,1.0,1
2987,1.0,1
2988,1.0,1
2989,1.0,1
2990,1.0,1
2991,1.0,1
2992,1.0,1
2993,1.0,1
2994,1.0,1
2995,1.0,1
2996,1.0,1
2997,1.0,1
2998,1.0,1
2999,1.0,1
3000,1.0,1
3001,1.0,1
3002,1.0,1
3003,1.0,1
3004,1.0,1
3005,1.0,1
3006,1.0,1
3007,1.0,1
3008,1.0,1
3009,1.0,1
3010,1.0,1
3011,1.0,1
3012,1.0,1
3013,1.0,1
3014,1.0,1
3015,1.0,1
3016,1.0,1
3017,1.0,1
3018,1.0,1
3019,1.0,1
3020,1.0,1
3021,1.0,1
3022,1.0,1
3023,1.0,1
3024,1.0,1
3025,1.0,1
3026,1.0,1
3027,1.0,1
3028,1.0,1
3029,1.0,1
3030,1.0,1
3031,1.0,1
3032,1.0,1
3033,1.0,1
3034,1.0,1
3035,1.0,1
3036,1.0,1
3037,1.0,1
3038,1.0,1
3039,1.0,1
3040,1.0,1
3041,1.0,1
3042,1.0,1
3043,1.0,1
3044,1.0,1
3045,1.0,1
3046,1.0,1
3047,1.0,1
3048,1.0,1
3049,1.0,1
3050,1.0,1
3051,1.0,1
3052,1.0,1
3053,1.0,1
3054,1.0,1
3055,1.0,1
3056,1.0,1
3057,1.0,1
3058,1.0,1
3059,1.0,1
3060,1.0,1
3061,1.0,1
3062,1.0,1
3063,1.0,1
3064,1.0,1
3065,1.0,1
3066,1.0,1
3067,1.0,1
3068,1.0,1
3069,1.0,1
3070,1.0,1
3071,1.0,1
3072,1.0,1
3073,1.0,1
3074,1.0,1
3075,1.0,1
3076,1.0,1
3077,1.0,1
3078,1.0,1
3079,1.0,1
3080,1.0,1
3081,1.0,1
3082,1.0,1
3083,1.0,1
3084,1.0,1
3085,1.0,1
3086,1.0,1
3087,1.0,1
3088,1.0,1
3089,1.0,1
3090,1.0,1
3091,1.0,1
3092,1.0,1
3093,1.0,1
3094,1.0,1
3095,1.0,1
3096,1.0,1
3097,1.0,1
3098,1.0,1
3099,1.0,1
3100,1.0,1
3101,1.0,1
3102,1.0,1
3103,1.0,1
3104,1.0,1
3105,1.0,1
3106,1.0,1
3107,1.0,1
3108,1.0,1
3109,1.0,1
3110,1.0,1
3111,1.0,1
3112,1.0,1
3113,1.0,1
3114,1.0,1
3115,1.0,1
3116,1.0,1
3117,1.0,1
3118,1.0,1
3119,1.0,1
3120,1.0,1
3121,1.0,1
3122,1.0,1
3123,1.0,1
3124,1.0,1
3125,1.0,1
3126,1.0,1
3127,1.0,1
3128,1.0,1
3129,1.0,1
3130,1.0,1
3131,1.0,1
3132,1.0,1
3133,1.0,1
3134,1.0,1
3135,1.0,1
3136,1.0,1
3137,1.0,1
3138,1.0,1
3139,1.0,1
3140,1.0,1
3141,1.0,1
3142,1.0,1
3143,1.0,1
3144,1.0,1
3145,1.0,1
3146,1.0,1
3147,1.0,1
3148,1.0,1
3149,1.0,1
3150,1.0,1
3151,1.0,1
3152,1.0,1
3153,1.0,1
3154,1.0,1
3155,1.0,1
3156,1.0,1
3157,1.0,1
3158,1.0,1
3159,1.0,1
3160,1.0,1
3161,1.0,1
3162,1.0,1
3163,1.0,1
3164,1.0,1
3165,1.0,1
3166,1.0,1
3167,1.0,1
3168,1.0,1
3169,1.0,1
3170,1.0,1
3171,1.0,1
3172,1.0,1
3173,1.0,1
3174,1.0,1
3175,1.0,1
3176,1.0,1
3177,1.0,1
3178,1.0,1
3179,1.0,1
3180,1.0,1
3181,1.0,1
3182,1.0,1
3183,1.0,1
3184,1.0,1
3185,1.0,1
3186,1.0,1
3187,1.0,1
3188,1.0,1
3189,1.0,1
3190,1.0,1
3191,1.0,1
3192,1.0,1
3193,1.0,1
3194,1.0,1
3195,1.0,1
3196,1.0,1
3197,1.0,1
3198,0.15965055,1
3199,0.15965055,0
3200,0.15965055,0
3201,0.15965055,0
3202,0.15965055,0
3203,0.15965055,0
3204,0.15965055,0
3205,0.15965055,0
3206,0.15965055,0
3207,0.15965055,0
3208,0.15965055,0
3209,0.15965055,0
3210,0.15965055,0
3211,0.15965055,0
3212,0.15965055,0
3213,0.15965055,0
3214,0.15965055,0
3215,0.15965055,0
3216,0.15965055,0
3217,0.15965055,0
3218,0.15965055,0
3219,0.15965055,0
3220,0.15965055,0
3221,0.15965055,0
3222,0.15965055,0
3223,0.15965055,0
3224,0.15965055,0
3225,0.15965055,0
3226,0.15965055,0
3227,0.15965055,0
3228,0.15965055,0
3229,0.15965055,0
3230,0.15965055,0
3231,0.15965055,0
3232,0.15965055,0
3233,0.15965055,0
3234,0.15965055,0
3235,0.15965055,0
3236,0.15965055,0
3237,0.15965055,0
3238,0.15965055,0
3239,0.15965055,0
3240,0.15965055,0
3241,0.15965055,0
3242,0.15965055,0
3243,0.15965055,0
3244,0.15965055,0
3245,0.15965055,0
3246,0.15965055,0
3247,0.15965055,0
3248,0.15965055,0
3249,0.15965055,0
3250,0.15965055,0
3251,0.15965055,0
3252,0.15965055,0
3253,0.15965055,0
3254,0.15965055,0
3255,0.15965055,0
3256,0.15965055,0
3257,0.15965055,0
3258,0.15965055,0
3259,0.15965055,0
3260,0.15965055,0
3261,0.15965055,0
3262,0.15965055,0
3263,0.15965055,0
3264,0.15965055,0
3265,0.15965055,0
3266,0.15965055,0
3267,0.15965055,0
3268,0.15965055,0
3269,0.15965055,0
3270,0.15965055,0
3271,0.15965055,0
3272,0.15965055,0
3273,0.15965055,0
3274,0.15965055,0
3275,0.15965055,0
3276,0.15965055,0
3277,0.15965055,0
3278,0.15965055,0
3279,0.15965055,0
3280,0.15965055,0
3281,0.15965055,0
3282,0.15965055,0
3283,0.15965055,0
3284,0.15965055,0
3285,0.15965055,0
3286,0.15965055,0
3287,0.15965055,0
3288,0.15965055,0
3289,0.15965055,0
3290,0.15965055,0
3291,0.15965055,0
3292,0.15965055,0
3293,0.15965055,0
3294,0.15965055,0
3295,0.15965055,0
3296,0.15965055,0
3297,0.15965055,0
3298,0.15965055,0
3299,0.15965055,0
3300,0.15965055,0
3301,0.15965055,0
3302,0.15965055,0
3303,0.15965055,0
3304,0.15965055,0
3305,0.15965055,0
3306,0.15965055,0
3307,0.15965055,0
3308,0.15965055,0
3309,0.15965055,0
3310,0.15965055,0
3311,0.15965055,0
3312,0.15965055,0
3313,0.15965055,0
3314,0.15965055,0
3315,0.15965055,0
3316,0.15965055,0
3317,0.15965055,0
3318,0.15965055,0
3319,0.15965055,0
3320,0.15965055,0
3321,0.15965055,0
3322,0.15965055,0
3323,0.15965055,0
3324,0.15965055,0
3325,0.15965055,0
3326,0.15965055,0
3327,0.15965055,0
3328,0.15965055,0
3329,0.15965055,0
3330,0.15965055,0
3331,0.15965055,0
3332,0.15965055,0
3333,0.15965055,0
3334,0.15965055,0
3335,0.15965055,0
3336,0.15965055,0
3337,0.15965055,0
3338,0.15965055,0
3339,0.15965055,0
3340,0.15965055,0
3341,0.15965055,0
3342,0.15965055,0
3343,0.15965055,0
3344,0.15965055,0
3345,0.15965055,0
3346,0.15965055,0
3347,0.15965055,0
3348,0.15965055,0
3349,0.15965055,0
3350,0.15965055,0
3351,0.15965055,0
3352,0.15965055,0
3353,0.15965055,0
3354,0.15965055,0
3355,0.15965055,0
3356,0.15965055,0
3357,0.15965055,0
3358,0.15965055,0
3359,0.15965055,0
3360,0.15965055,0
3361,0.15965055,0
3362,0.15965055,0
3363,0.15965055,0
3364,0.15965055,0
3365,0.15965055,0
3366,0.15965055,0
3367,0.15965055,0
3368,0.15965055,0
3369,0.15965055,0
3370,0.15965055,0
3371,0.15965055,0
3372,0.15965055,0
3373,0.15965055,0
3374,0.15965055,0
3375,0.15965055,0
3376,0.15965055,0
3377,0.15965055,0
3378,0.15965055,0
3379,0.15965055,0
3380,0.15965055,0
3381,0.15965055,0
3382,0.15965055,0
3383,0.15965055,0
3384,0.15965055,0
3385,0.15965055,0
3386,0.15965055,0
3387,0.15965055,0
3388,0.15965055,0
3389,0.15965055,0
3390,0.15965055,0
3391,0.15965055,0
3392,0.15965055,0
3393,0.15965055,0
3394,0.15965055,0
3395,0.15965055,0
3396,0.15965055,0
3397,0.15965055,0
3398,0.15965055,0
3399,0.15965055,0
3400,0.15965055,0
3401,0.15965055,0
3402,0.15965055,0
3403,0.15965055,0
3404,0.15965055,0
3405,0.15965055,0
3406,0.15965055,0
3407,0.15965055,0
3408,0.15965055,0
3409,0.15965055,0
3410,0.15965055,0
3411,0.15965055,0
3412,0.15965055,0
3413,0.15965055,0
3414,0.15965055,0
3415,0.15965055,0
3416,0.15965055,0
3417,0.15965055,0
3418,0.15965055,0
3419,0.15965055,0
3420,0.15965055,0
3421,0.15965055,0
3422,0.15965055,0
3423,0.15965055,0
3424,0.15965055,0
3425,0.15965055,0
3426,0.15965055,0
3427,0.15965055,0
3428,0.15965055,0
3429,0.15965055,0
3430,0.15965055,0
3431,0.15965055,0
3432,0.15965055,0
3433,0.15965055,0
3434,0.15965055,0
3435,0.15965055,0
3436,0.15965055,0
3437,0.15965055,0
3438,0.15965055,0
3439,0.15965055,0
3440,0.15965055,0
3441,0.15965055,0
3442,0.15965055,0
3443,0.15965055,0
3444,0.15965055,0
3445,0.15965055,0
3446,0.15965055,0
3447,0.15965055,0
3448,0.15965055,0
3449,0.15965055,0
3450,0.15965055,0
3451,0.15965055,0
3452,0.15965055,0
3453,0.15965055,0
3454,0.15965055,0
3455,0.15965055,0
3456,0.15965055,0
3457,0.15965055,0
3458,0.15965055,0
3459,0.15965055,0
3460,0.15965055,0
3461,0.15965055,0
3462,0.15965055,0
3463,0.15965055,0
3464,0.15965055,0
3465,0.15965055,0
3466,0.15965055,0
3467,0.15965055,0
3468,0.15965055,0
3469,0.15965055,0
3470,0.15965055,0
3471,0.15965055,0
3472,0.15965055,0
3473,0.15965055,0
3474,0.15965055,0
3475,0.15965055,0
3476,0.15965055,0
3477,0.15965055,0
3478,0.15965055,0
3479,0.15965055,0
3480,0.15965055,0
3481,0.15965055,0
3482,0.15965055,0
3483,0.15965055,0
3484,0.15965055,0
3485,0.15965055,0
3486,0.15965055,0
3487,0.15965055,0
3488,0.15965055,0
3489,0.15965055,0
3490,0.15965055,0
3491,0.15965055,0
3492,0.15965055,0
3493,0.15965055,0
3494,0.15965055,0
3495,0.15965055,0
3496,0.15965055,0
3497,0.15965055,0
3498,0.15965055,0
3499,0.15965055,0
3500,0.15965055,0
3501,0.15965055,0
3502,0.15965055,0
3503,0.15965055,0
3504,0.15965055,0
3505,0.15965055,0
3506,0.15965055,0
3507,0.15965055,0
3508,0.15965055,0
3509,0.15965055,0
3510,0.15965055,0
3511,0.15965055,0
3512,0.15965055,0
3513,0.15965055,0
3514,0.15965055,0
3515,0.15965055,0
3516,0.15965055,0
3517,0.15965055,0
3518,0.15965055,0
3519,0.15965055,0
3520,0.15965055,0
3521,0.15965055,0
3522,0.15965055,0
3523,0.15965055,0
3524,0.15965055,0
3525,0.15965055,0
3526,0.15965055,0
3527,0.15965055,0
3528,0.15965055,0
3529,0.15965055,0
3530,0.15965055,0
3531,0.15965055,0
3532,0.15965055,0
3533,0.15965055,0
3534,0.15965055,0
3535,0.15965055,0
3536,0.15965055,0
3537,0.15965055,0
3538,0.15965055,0
3539,0.15965055,0
3540,0.15965055,0
3541,0.15965055,0
3542,0.15965055,0
3543,0.15965055,0
3544,0.15965055,0
3545,0.15965055,0
3546,0.15965055,0
3547,0.15965055,0
3548,0.15965055,0
3549,0.15965055,0
3550,0.15965055,0
3551,0.15965055,0
3552,0.15965055,0
3553,0.15965055,0
3554,0.15965055,0
3555,0.15965055,0
3556,0.15965055,0
3557,0.15965055,0
3558,0.15965055,0
3559,0.15965055,0
3560,0.15965055,0
3561,0.15965055,0
3562,0.15965055,0
3563,0.15965055,0
3564,0.15965055,0
3565,0.15965055,0
3566,0.15965055,0
3567,0.15965055,0
3568,0.15965055,0
3569,0.15965055,0
3570,0.15965055,0
3571,0.15965055,0
3572,0.15965055,0
3573,0.15965055,0
3574,0.15965055,0
3575,0.15965055,0
3576,0.15965055,0
3577,0.15965055,0
3578,0.15965055,0
3579,0.15965055,0
3580,0.15965055,0
3581,0.15965055,0
3582,0.15965055,0
3583,0.15965055,0
3584,0.15965055,0
3585,0.15965055,0
3586,0.15965055,0
3587,0.15965055,0
3588,0.15965055,0
3589,0.15965055,0
3590,0.15965055,0
3591,0.15965055,0
3592,0.15965055,0
3593,0.15965055,0
3594,0.15965055,0
3595,0.15965055,0
3596,0.15965055,0
3597,0.15965055,0
3598,0.15965055,0
3599,0.15965055,0
3600,0.15965055,0
3601,0.15965055,0
3602,0.15965055,0
3603,0.15965055,0
3604,0.15965055,0
3605,0.15965055,0
3606,0.15965055,0
3607,0.15965055,0
3608,0.15965055,0
3609,0.15965055,0
3610,0.15965055,0
3611,0.15965055,0
3612,0.15965055,0
3613,0.15965055,0
3614,0.15965055,0
3615,0.15965055,0
3616,0.15965055,0
3617,0.15965055,0
3618,0.15965055,0
3619,0.15965055,0
3620,0.15965055,0
3621,0.15965055,0
3622,0.15965055,0
3623,0.15965055,0
3624,0.15965055,0
3625,0.15965055,0
3626,0.15965055,0
3627,0.15965055,0
3628,0.15965055,0
3629,0.15965055,0
3630,0.15965055,0
3631,0.15965055,0
3632,0.15965055,0
3633,0.15965055,0
3634,0.15965055,0
3635,0.15965055,0
3636,0.15965055,0
3637,0.15965055,0
3638,0.15965055,0
3639,0.15965055,0
3640,0.15965055,0
3641,0.15965055,0
3642,0.15965055,0
3643,0.15965055,0
3644,0.15965055,0
3645,0.15965055,0
3646,0.15965055,0
3647,0.15965055,0
3648,0.15965055,0
3649,0.15965055,0
3650,0.15965055,0
3651,0.15965055,0
3652,0.15965055,0
3653,0.15965055,0
3654,0.15965055,0
3655,0.15965055,0
3656,0.15965055,0
3657,0.15965055,0
3658,0.15965055,0
3659,0.15965055,0
3660,0.15965055,0
3661,0.15965055,0
3662,0.15965055,0
3663,0.15965055,0
3664,0.15965055,0
3665,0.15965055,0
3666,0.15965055,0
3667,0.15965055,0
3668,0.15965055,0
3669,0.15965055,0
3670,0.15965055,0
3671,0.15965055,0
3672,0.15965055,0
3673,0.15965055,0
3674,0.15965055,0
3675,0.15965055,0
3676,0.15965055,0
3677,0.15965055,0
3678,0.15965055,0
3679,0.15965055,0
3680,0.15965055,0
3681,0.15965055,0
3682,0.15965055,0
3683,0.15965055,0
3684,0.15965055,0
3685,0.15965055,0
3686,0.15965055,0
3687,0.15965055,0
3688,0.15965055,0
3689,0.15965055,0
3690,0.15965055,0
3691,0.15965055,0
3692,0.15965055,0
3693,0.15965055,0
3694,0.15965055,0
3695,0.15965055,0
3696,0.15965055,0
3697,0.15965055,0
3698,0.15965055,0
3699,0.15965055,0
3700,0.15965055,0
3701,0.15965055,0
3702,0.15965055,0
3703,0.15965055,0
3704,0.15965055,0
3705,0.15965055,0
3706,0.15965055,0
3707,0.15965055,0
3708,0.15965055,0
3709,0.15965055,0
3710,0.15965055,0
3711,0.15965055,0
3712,0.15965055,0
3713,0.15965055,0
3714,0.15965055,0
3715,0.15965055,0
3716,0.15965055,0
3717,0.15965055,0
3718,0.15965055,0
3719,0.15965055,0
3720,0.15965055,0
3721,0.15965055,0
3722,0.15965055,0
3723,0.15965055,0
3724,0.15965055,0
3725,0.15965055,0
3726,0.15965055,0
3727,0.15965055,0
3728,0.15965055,0
3729,0.15965055,0
3730,0.15965055,0
3731,0.15965055,0
3732,0.15965055,0
3733,0.15965055,0
3734,0.15965055,0
3735,0.15965055,0
3736,0.15965055,0
3737,0.15965055,0
3738,0.15965055,0
3739,0.15965055,0
3740,0.15965055,0
3741,0.15965055,0
3742,0.15965055,0
3743,0.15965055,0
3744,0.15965055,0
3745,0.15965055,0
3746,0.15965055,0
3747,0.15965055,0
3748,0.15965055,0
3749,0.15965055,0
3750,0.15965055,0
3751,0.15965055,0
3752,0.15965055,0
3753,0.15965055,0
3754,0.15965055,0
3755,0.15965055,0
3756,0.15965055,0
3757,0.15965055,0
3758,0.15965055,0
3759,0.15965055,0
3760,0.15965055,0
3761,0.15965055,0
3762,0.15965055,0
3763,0.15965055,0
3764,0.15965055,0
3765,0.15965055,0
3766,0.15965055,0
3767,0.15965055,0
3768,0.15965055,0
3769,0.15965055,0
3770,0.15965055,0
3771,0.15965055,0
3772,0.15965055,0
3773,0.15965055,0
3774,0.15965055,0
3775,0.15965055,0
3776,0.15965055,0
3777,0.15965055,0
3778,0.15965055,0
3779,0.15965055,0
3780,0.15965055,0
3781,0.15965055,0
3782,0.15965055,0
3783,0.15965055,0
3784,0.15965055,0
3785,0.15965055,0
3786,0.15965055,0
3787,0.15965055,0
3788,0.15965055,0
3789,0.15965055,0
3790,0.15965055,0
3791,0.15965055,0
3792,0.15965055,0
3793,0.15965055,0
3794,0.15965055,0
3795,0.15965055,0
3796,0.15965055,0
3797,0.15965055,0
3798,0.15965055,0
3799,0.15965055,0
3800,0.15965055,0
3801,0.15965055,0
3802,0.15965055,0
3803,0.15965055,0
3804,0.15965055,0
3805,0.15965055,0
3806,0.15965055,0
3807,0.15965055,0
3808,0.15965055,0
3809,0.15965055,0
3810,0.15965055,0
3811,0.15965055,0
3812,0.15965055,0
3813,0.15965055,0
3814,0.15965055,0
3815,0.15965055,0
3816,0.15965055,0
3817,0.15965055,0
3818,0.15965055,0
3819,0.15965055,0
3820,0.15965055,0
3821,0.15965055,0
3822,0.15965055,0
3823,0.15965055,0
3824,0.15965055,0
3825,0.15965055,0
3826,0.15965055,0
3827,0.15965055,0
3828,0.15965055,0
3829,0.15965055,0
3830,0.15965055,0
3831,0.15965055,0
3832,0.15965055,0
3833,0.15965055,0
3834,0.15965055,0
3835,0.15965055,0
3836,0.15965055,0
3837,0.15965055,0
3838,0.15965055,0
3839,0.15965055,0
3840,0.15965055,0
3841,0.15965055,0
3842,0.15965055,0
3843,0.15965055,0
3844,0.15965055,0
3845,0.15965055,0
3846,0.15965055,0
3847,0.15965055,0
3848,0.15965055,0
3849,0.15965055,0
3850,0.15965055,0
3851,0.15965055,0
3852,0.15965055,0
3853,0.15965055,0
3854,0.15965055,0
3855,0.15965055,0
3856,0.15965055,0
3857,0.15965055,0
3858,0.15965055,0
3859,0.15965055,0
3860,0.15965055,0
3861,0.15965055,0
3862,0.15965055,0
3863,0.15965055,0
3864,0.15965055,0
3865,0.15965055,0
3866,0.15965055,0
3867,0.15965055,0
3868,0.15965055,0
3869,0.15965055,0
3870,0.15965055,0
3871,0.15965055,0
3872,0.15965055,0
3873,0.15965055,0
3874,0.15965055,0
3875,0.15965055,0
3876,0.15965055,0
3877,0.15965055,0
3878,0.15965055,0
3879,0.15965055,0
3880,0.15965055,0
3881,0.15965055,0
3882,0.15965055,0
3883,0.15965055,0
3884,0.15965055,0
3885,0.15965055,0
3886,0.15965055,0
3887,0.15965055,0
3888,0.15965055,0
3889,0.15965055,0
3890,0.15965055,0
3891,0.15965055,0
3892,0.15965055,0
3893,0.15965055,0
3894,0.15965055,0
3895,0.15965055,0
3896,0.15965055,0
3897,0.15965055,0
3898,0.15965055,0
3899,0.15965055,0
3900,0.15965055,0
3901,0.15965055,0
3902,0.15965055,0
3903,0.15965055,0
3904,0.15965055,0
3905,0.15965055,0
3906,0.15965055,0
3907,0.15965055,0
3908,0.15965055,0
3909,0.15965055,0
3910,0.15965055,0
3911,0.15965055,0
3912,0.15965055,0
3913,0.15965055,0
3914,0.15965055,0
3915,0.15965055,0
3916,0.15965055,0
3917,0.15965055,0
3918,0.15965055,0
3919,0.15965055,0
3920,0.15965055,0
3921,0.15965055,0
3922,0.15965055,0
3923,0.15965055,0
3924,0.15965055,0
3925,0.15965055,0
3926,0.15965055,0
3927,0.15965055,0
3928,0.15965055,0
3929,0.15965055,0
3930,0.15965055,0
3931,0.15965055,0
3932,0.15965055,0
3933,0.15965055,0
3934,0.15965055,0
3935,0.15965055,0
3936,0.15965055,0
3937,0.15965055,0
3938,0.15965055,0
3939,0.15965055,0
3940,0.15965055,0
3941,0.15965055,0
3942,0.15965055,0
3943,0.15965055,0
3944,0.15965055,0
3945,0.15965055,0
3946,0.15965055,0
3947,0.15965055,0
3948,0.15965055,0
3949,0.15965055,0
3950,0.15965055,0
3951,0.15965055,0
3952,0.15965055,0
3953,0.15965055,0
3954,0.15965055,0
3955,0.15965055,0
3956,0.15965055,0
3957,0.15965055,0
3958,0.15965055,0
3959,0.15965055,0
3960,0.15965055,0
3961,0.15965055,0
3962,0.15965055,0
3963,0.15965055,0
3964,0.15965055,0
3965,0.15965055,0
3966,0.15965055,0
3967,0.15965055,0
3968,0.15965055,0
3969,0.15965055,0
3970,0.15965055,0
3971,0.15965055,0
3972,0.15965055,0
3973,0.15965055,0
3974,0.15965055,0
3975,0.15965055,0
3976,0.15965055,0
3977,0.15965055,0
3978,0.15965055,0
3979,0.15965055,0
3980,0.15965055,0
3981,0.15965055,0
3982,0.15965055,0
3983,0.15965055,0
3984,0.15965055,0
3985,0.15965055,0
3986,0.15965055,0
3987,0.15965055,0
3988,0.15965055,0
3989,0.15965055,0
3990,0.15965055,0
3991,0.15965055,0
3992,0.15965055,0
3993,0.15965055,0
3994,0.15965055,0
3995,0.15965055,0
3996,0.15965055,0
3997,0.15965055,0
3998,0.15965055,0
3999,0.15965055,0
4000,0.15965055,0
4001,0.15965055,0
4002,0.15965055,0
4003,0.15965055,0
4004,0.15965055,0
4005,0.15965055,0
4006,0.15965055,0
4007,0.15965055,0
4008,0.15965055,0
4009,0.15965055,0
4010,0.15965055,0
4011,0.15965055,0
4012,0.15965055,0
4013,0.15965055,0
4014,0.15965055,0
4015,0.15965055,0
4016,0.15965055,0
4017,0.15965055,0
4018,0.15965055,0
4019,0.15965055,0
4020,0.15965055,0
4021,0.15965055,0
4022,0.15965055,0
4023,0.15965055,0
4024,0.15965055,0
4025,0.15965055,0
4026,0.15965055,0
4027,0.15965055,0
4028,0.15965055,0
4029,0.15965055,0
4030,0.15965055,0
4031,0.15965055,0
4032,0.15965055,0
4033,0.15965055,0
4034,0.15965055,0
4035,0.15965055,0
4036,0.15965055,0
4037,0.15965055,0
4038,0.15965055,0
4039,0.15965055,0
4040,0.15965055,0
4041,0.15965055,0
4042,0.15965055,0
4043,0.15965055,0
4044,0.15965055,0
4045,0.15965055,0
4046,0.15965055,1
4047,0.15965055,1
4048,0.15965055,1
4049,0.15965055,1
4050,0.15965055,1
4051,0.15965055,1
4052,0.15965055,1
4053,0.15965055,1
4054,0.15965055,1
4055,0.15965055,1
4056,0.15965055,1
4057,0.15965055,1
4058,0.15965055,1
4059,0.15965055,1
4060,0.15965055,1
4061,0.15965055,1
4062,0.15965055,1
4063,0.15965055,1
4064,0.15965055,1
4065,0.15965055,1
4066,0.15965055,1
4067,0.15965055,1
4068,0.15965055,1
4069,0.15965055,1
4070,0.15965055,1
4071,0.15965055,1
4072,0.15965055,1
4073,0.15965055,1
4074,0.15965055,1
4075,0.15965055,1
4076,0.15965055,1
4077,0.15965055,1
4078,0.15965055,1
4079,0.15965055,1
4080,0.15965055,1
4081,0.15965055,1
4082,0.15965055,1
4083,0.15965055,1
4084,0.15965055,1
4085,0.15965055,1
4086,0.15965055,1
4087,0.15965055,1
4088,0.15965055,1
4089,0.15965055,1
4090,0.15965055,1
4091,0.15965055,1
4092,0.15965055,1
4093,0.15965055,1
4094,0.15965055,1
4095,0.15965055,1
4096,0.15965055,1
4097,0.15965055,1
4098,0.15965055,1
4099,0.15965055,1
4100,0.15965055,1
